caderno_numero,tec_id,banca,concurso,ano,enunciado_resumo,status_comparacao,questao_existente_id,unidade,artigos,uso_pedagogico,confianca,motivo,arquivo_origem,pagina
846,3089967,FAFIPA,TSP (Pref Londrina)/Pref Londrina/Assistência de Enfermagem/2015,2015,"A lei nº 11.340, de 07 de agosto de 2006, conhecida como “Lei Maria da Penha”, define que são formas de violência doméstica e familiar contr…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,10
847,3089970,FAFIPA,TSP (Pref Londrina)/Pref Londrina/Assistência de Enfermagem/2015,2015,"A lei nº 11.340, de 07 de agosto de 2006, conhecida como “Lei Maria da Penha”, define que são formas de violência doméstica e familiar contr…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,10
848,553711,CEC,GCM (Ponta Grossa)/Pref Ponta Grossa/2014,2014,"Acerca do que dispõe a Lei n.º 11.340/2006, conhecida como Lei Maria da Penha, assinale a alternativa INCORRETA:",NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.378 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,10
849,2048497,COGEPS UNIOESTE,Ass Soc (Pref Umuarama)/Pref Umuarama/2014,2014,"Assinale a alternativa INCORRETA. De acordo com Art. 7o da Lei N. 11.340/2006, Lei Maria da Penha, dentre outras, são formas de violência do…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,10
850,1716894,Marinha,QT (Marinha)/Marinha/Serviço Social/2014,2014,"Com base na Lei nº 11.340/2006 (Lei Maria da Penha), art. 7º, são formas de violência doméstica e familiar praticadas contra a mulher:",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,10
851,282167,FGV,AJ (TJ GO)/TJ GO/Especializada/Psicólogo/2014,2014,"Há oito anos, em 07 de agosto de 2006, era aprovada a Lei nº 11.340, conhecida nacionalmente como Lei Maria da Penha. O instrumento legal fo…",NOVA,,U1,,PRATICA_UNIDADE,alta,Revisao manual completa: Todos os itens verdadeiros sao formas de violencia do art. 7º ou do ambito de aplicacao do art. 5º.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,11
852,972388,FUNRIO,Ass Soc (IF BA)/IF BA/2014,2014,"Segundo a Lei no 11.340 de 07/08/2006 (Lei Maria da Penha), em seu Art. 5º, configura violência doméstica e familiar contra a mulher qualque…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.391 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,11
853,3882721,Instituto Verbena,Psic (Goianésia)/Pref Goianésia/2014,2014,"A Lei n. 11.340, também conhecida como Lei Maria da Penha, que cria mecanismos para coibir a violência doméstica e familiar contra a mulher,…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,11
854,341627,IMPARH,PTNS (SETRA)/Pref Fortaleza/Terapia Ocupacional/2014,2014,"Quanto ao conceito e às formas de violência contra a mulher previstos na Lei Federal nº 11.340/2006 de 7 de agosto de 2006, é correto afirma…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 7): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,11
855,972389,FUNRIO,Ass Soc (IF BA)/IF BA/2014,2014,Podemos considerar que é uma das formas de violência doméstica e familiar contra a mulher,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 6): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,11
856,857904,FUNDEP,Ass AF (CAU MG)/CAU MG/2014,2014,"São previstas na Lei Maria da Penha (Lei nº 11.340/2006), que cria mecanismos para coibir a violência contra a mulher, as formas de violênci…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,12
857,279250,INCAB (ex-FUNCAB),Psico (SEMCAS)/Pref Rio Branco (AC)/2014,2014,"No artigo 7º da Lei nº 11.340/2006, conhecida como Lei Maria da Penha, são descritos cinco tipos de violência doméstica e familiar contra a …",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,12
858,792974,FGR,GCM (Pref Brumadinho)/Pref Brumadinho/2014,2014,"Maria da Penha Maia Fernandes sofreu duas tentativas de homicídio por parte de seu então marido no ano de 1983, no entanto, ele só foi preso…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,12
859,265894,FGV,AJ (TJ RJ)/TJ RJ/Assistencial/Psicólogo/2014,2014,A Lei nº 11.340/2006 (Lei Maria da Penha) configura o fenômeno da violência doméstica e familiar contra a mulher como qualquer ação ou omiss…,NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.453 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,12
860,1917268,CEPS UFPA,Ass Soc (UNIFESSPA)/UNIFESSPA/2014,2014,"Para coibir a violência doméstica e familiar contra a mulher foi instituída a Lei nº 11.340/2006, conhecida como Lei Maria da Penha. Em seu …",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,12
861,165367,CEBRASPE (CESPE),Ass Soc (SUFRAMA)/SUFRAMA/2014,2014,"Conforme disposto nas análises e legislações específicas, julgue o item, relativo aos seguintes segmentos: homens, mulheres e portadores de …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,13
862,480350,ACAFE,Del Pol (PC SC)/PC SC/2014,2014,"Analise as afirmações a seguir e assinale a alternativa correta, observando-se configurar violência doméstica e familiar contra a mulher qua…",NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.511 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,13
863,179821,CEBRASPE (CESPE),PT (PM CE)/PM CE/2014,2014,Com relação aos direitos da criança e do adolescente (Lei n.º 8.069/1990 — Estatuto da Criança e do Adolescente) e ao direito da mulher à pr…,NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Testa a definicao de violencia moral (art. 7º, V).",Caderno Lei Maria da Penha - 800 ao 1000.pdf,13
864,215155,VUNESP,DTP (PC SP)/PC SP/2014,2014,"À luz da Lei n.º 11.340/2006 – Lei Maria da Penha, é correto afirmar que",NOVA,,U1,,PRATICA_UNIDADE,alta,Revisao manual completa: Correta trata da violacao dos direitos humanos (art. 6º).,Caderno Lei Maria da Penha - 800 ao 1000.pdf,13
865,492358,Com. Exam. (MPE PR),Prom Jus (MPE PR)/MPE PR/2014,2014,"A Lei nº 11.340/06 criou mecanismos para coibir a violência doméstica e familiar contra a mulher, regulamentando o §8º, do art. 226, da CF, …",NOVA,,U1,"5;61",BANCO_GERAL_MISSAO_FINAL,baixa,"Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 5,61. Recomenda-se leitura dedicada antes de usar como pratica de unidade.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,13
866,279277,INCAB (ex-FUNCAB),Ass Soc (SEMCAS)/Pref Rio Branco (AC)/2014,2014,"Com relação à Lei Maria da Penha, são consideradas formas de violência doméstica e familiar contra a mulher, entre outras, a violência moral…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,14
867,203731,FUNDATEC,ATRE (SEFAZ RS)/SEFAZ RS/2014,2014,"Considerando o regramento previsto na Lei nº 11.340/2006 (Lei Maria da Penha), que cria mecanismos para coibir a violência doméstica contra …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,14
868,846397,COMPEC IFPB,Ass Alu (IF PB)/IF PB/2013,2013,"Na contemporaneidade, o problema da violência, inclusive na escola, é uma preocupação que aflige povos, culturas e nações, deflagrando-se co…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,14
869,467861,FUNDATEC,TSO (IRGA)/IRGA/2013,2013,"Considerando o regramento previsto na Lei Maria da Penha, analise as afirmações que seguem: I. Para os efeitos desta Lei, configura violênci…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,14
870,495253,ESPP,Ass Soc (MPE PR)/MPE PR/2013,2013,"A lei 11.340106, denominada de lei Maria da Penha, foi promulgada com o objetivo de prevenir e coibir todas as formas de violência doméstica…",PROBLEMATICA,,,,NAO_IMPORTAR,,"Provavel erro de extracao do PDF: todas as 5 alternativas tem o mesmo padrao de virgula extraida como ponto final (""...social. cultural. idade...""), indicando corrupcao sistematica do texto desta questao. Revisar manualmente contra o PDF original antes de importar.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,15
871,140829,VUNESP,Inv Pol (PC SP)/PC SP/2013,2013,"Fulano, casado com Ciclana, num momento de discussão no lar, destruiu parte dos instrumentos de trabalho de sua esposa. Considerando a condu…",NOVA,,U4,,PRATICA_UNIDADE,alta,Revisao manual completa: Correta trata da prisao preventiva do agressor (art. 20).,Caderno Lei Maria da Penha - 800 ao 1000.pdf,15
872,496087,ESPP,Psico (MPE PR)/MPE PR/2013,2013,"O Artigo 50 da Lei nº 11 .340, de 7 de agosto de 2006, refere que "" Para os efeitos desta Lei, configura violência doméstica e familiar cont…",NOVA,,U1,50,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,15
873,1830103,CCS UFGD,ASoc (UFGD)/UFGD/2013,2013,"A violência doméstica ou familiar contra a mulher foi tipificada pela Lei 11.340/2006 nominada Maria da Penha, em seu Artigo 5º como: qualqu…",NOVA,,U1,5,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 5. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,15
874,655963,CRS (PM MG),Sold (PM MG)/PM MG/Combatente/2013,2013,"Assinale a afirmativa CORRETA. De acordo com a Lei n° 11.340, de 07/08/2006, que cria mecanismos para coibir a violência Doméstica e familia…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,16
875,390507,ZAMBINI,GM (Itatiba)/Pref Itatiba/2013,2013,"Assinale a alternativa CORRETA. Nos termos do artigo 7º, da Lei 11.340/06, são formas de violência doméstica e familiar contra a mulher, ent…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,16
876,190643,FCC,AJ TRT15/TRT 15/Apoio Especializado/Serviço Social/2013,2013,"Ao orientar uma servidora com indícios de violência doméstica, uma Assistente Social identificou, de acordo com a Lei Maria da Penha (Lei nº…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,16
877,1968170,FADESP,Ass Soc (UFOPA)/UFOPA/2013,2013,"A Lei 11.340/2006, conhecida como Maria da Penha, cria mecanismos para coibir e prevenir a violência doméstica e familiar contra a mulher. E…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,16
878,157050,CEBRASPE (CESPE),Ag Pol (PC DF)/PC DF/2013,2013,"Julgue o item que se segue, acerca da legislação especial criminal. Nos termos da Lei n.º 11.340/2006 — Lei Maria da Penha —, a empregada do…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,17
879,3243557,INCAB (ex-FUNCAB),ASoc (Pref Cacoal)/Pref Cacoal/PAIF/2013,2013,"Conforme o capítulo II, das formas de violência doméstica e familiar contra a mulher, na Lei nº 11.340, de 2006 (Lei Maria da Penha), no art…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,17
880,3243658,INCAB (ex-FUNCAB),ASoc (Pref Cacoal)/Pref Cacoal/PRÓ-JOVEM/2013,2013,"De acordo com a Lei nº 11.340 (Lei Maria da Penha) no seu capítulo I, artigo 5º, é considerada violência doméstica e familiar contra a mulhe…",NOVA,,U1,5,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 5. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,17
881,156749,CEBRASPE (CESPE),Esc Pol (PC DF)/PC DF/2013,2013,No que se refere aos crimes hediondos (Lei n.º 8.072/1990) e à violência doméstica e familiar sobre a mulher (Lei n.º 11.340/2006 – Lei Mari…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,17
882,818742,COPERVE UFSC,Ass Soc (UFSC)/UFSC/2013,2013,"Assinale a alternativa CORRETA. Ana Maria, 30 anos, tem uma relação estável com Antônia há nove anos. O relacionamento foi marcado por perío…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,17
883,1246434,CRS (PM MG),ASPM (PM MG)/PM MG/2013,2013,A Lei nº 11.340/2006 cria mecanismos para coibir e prevenir a violência doméstica e familiar contra a mulher. Ao tratar das formas de violên…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,18
884,166861,CEBRASPE (CESPE),DP RR/DPE RR/2013,2013,"Com base no disposto na Lei Maria da Penha — Lei n.º 11.340/2006 —, assinale a opção correta.",NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Correta trata do ambito familiar do art. 5º, I.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,18
885,3500525,FADURPE,Ass Soc (Pref Arapiraca)/Pref Arapiraca/2013,2013,A legislação de proteção à mulher em situação de violência doméstica estabelece: 1) a violência doméstica é qualquer ação ou omissão baseada…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,18
886,118034,CEBRASPE (CESPE),PRF/PRF/2013,2013,Com fundamento na lei que cria mecanismos para coibir a violência doméstica e familiar contra a mulher — Lei Maria da Penha — e na Lei dos C…,NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,18
887,113841,CEBRASPE (CESPE),Deleg (PC BA)/PC BA/2013,2013,"Considerando o que dispõe a legislação atual acerca de discriminação, julgue o item que se segue. A violência psicológica, uma das espécies …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,18
888,495261,ESPP,Ass Soc (MPE PR)/MPE PR/2013,2013,"Com referência a lei nº 11340, lei Maria da Penha verifique quais das afirmações abaixo estão corretas: I. A lei é aplicada no âmbito da uni…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.373 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,19
889,106097,CEBRASPE (CESPE),"AJ (TJDFT)/TJDFT/Judiciária/""Sem Especialidade""/2013",2013,"No que se refere a competência, sujeitos processuais, provas, medidas cautelares e recursos, julgue o item a seguir. O castigo corporal exce…",NOVA,,U4,,PRATICA_UNIDADE,media,"Revisao manual completa: Testa o limite de competencia dos Juizados de Violencia Domestica (art. 14) em caso envolvendo crianca, nao mulher.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,19
890,113946,CEBRASPE (CESPE),Escr (PC BA)/PC BA/2013,2013,"Julgue o próximo item, que versa sobre discriminação étnica e violência doméstica e familiar contra a mulher. Um indivíduo que calunia a pró…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,19
891,1247792,FCC,ASPM (PM MG)/PM MG/2012,2012,"Na violência cometida contra as mulheres, o mais frequente é aquela que acontece no interior dos próprios lares e, diante disso, uma das cau…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,19
892,1247791,FCC,ASPM (PM MG)/PM MG/2012,2012,"De acordo com a Lei nº 1.340/2006, configura-se violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada no gênero qu…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,19
893,579143,FCC,ANE (SEE MG)/SEE MG/Inspetor Escolar/2012,2012,"São formas de violência doméstica e familiar contra a mulher, entre outras, a violência física, psicológica, sexual, patrimonial e moral. En…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,20
894,695273,CEBRASPE (CESPE),Esc Pol (PC AL)/PC AL/2012,2012,"Julgue o item a seguir, com base a Lei Maria da Penha, que dispõe sobre violência doméstica e familiar contra a mulher. A Lei Maria da Penha…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,20
895,935683,KLC,ASoc (Alto Piquiri)/Pref Alto Piquiri/2012,2012,"Segundo a Lei 11.340/2006 – Lei Maria da Penha, assinale a alternativa que corresponda as formas de violência doméstica e familiar contra a …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,20
896,695269,CEBRASPE (CESPE),Esc Pol (PC AL)/PC AL/2012,2012,"Julgue o item a seguir, com base a Lei Maria da Penha, que dispõe sobre violência doméstica e familiar contra a mulher. Conforme a referida …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,20
897,262768,FEC,Insp Pol (PC RJ)/PC RJ/2012,2012,Para fins de aplicação das medidas protetivas da Lei Maria da Penha:,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,20
898,885147,FUNDEPES COPEVE-UFAL,Ass Soc (MPE AL)/MPE AL/2012,2012,"Segundo a Lei 11.340/2006, no art. 2º, “toda mulher, independentemente de classe, raça, etnia, orientação sexual, renda, cultura, nível educ…",NOVA,,U1,2,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 2. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,20
899,2762921,CEBRASPE (CESPE),AJ (TJ RO)/TJ RO/Oficial de Justiça/2012,2012,"A respeito da lei que versa sobre a violência doméstica e familiar contra a mulher e dos crimes contra a pessoa, assinale a opção correta.",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,21
900,552858,CEBRASPE (CESPE),AJ (TJ AC)/TJ AC/Judiciária/Direito/2012,2012,"Acerca das leis penais extravagantes, julgue o item subsecutivo, de acordo com o magistério doutrinário e jurisprudencial dominantes. Para a…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,21
901,543775,COPESE-UFT,AGE (DPE TO)/DPE TO/Ciências Jurídicas/2012,2012,"Nos termos da Lei 11.340/06 (Lei Maria da Penha.), leia os itens e assinale a alternativa CORRETA: I. Violência doméstica e familiar contra …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,21
902,2228779,FAPERP,AJ (TJ PB)/TJ PB/Assistência Social/2012,2012,"De acordo com a Lei Federal 11.340/2006, configura violência doméstica e familiar contra a mulher.",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,21
903,579133,FCC,ANE (SEE MG)/SEE MG/Inspetor Escolar/2012,2012,A violência sexual contra crianças e adolescentes é um fenômeno que na década nos anos 1990 deixa de ter característica de segredo familiar …,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,15
904,1015282,Instituto Verbena,GM (Aparecida GO)/Pref Aparecida GO/2012,2012,A Lei n. 11.340/2006 estabelece que a violência doméstica e familiar contra a mulher é configurada como qualquer ação ou omissão baseada no …,NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.388 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 800 ao 1000.pdf,15
905,330684,BIO-RIO,Ass Soc (Mesquita)/Pref Mesquita/2012,2012,Leia com atenção as afirmativas que se seguem sobre a violência doméstica e contra a mulher: I- Constituem formas de violência doméstica e f…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 800 ao 1000.pdf,15
