id,materia,assunto,banca,concurso,ano,status,enunciado_inicio,cursos,n_cursos,unidades_pedagogicas,n_unidades,gerada_por_ia
141,Direitos Humanos e Cidadania,Pessoa com deficiência,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"Nos termos da Lei nº 7.853/1989, sobre condutas que constituem crime em razão da deficiência, analise: I. Nega",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
352,Direitos Humanos e Cidadania,Pessoa com deficiência,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com a Convenção Internacional sobre os Direitos das Pessoas com Deficiência, assinale a alternativa ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
353,Direitos Humanos e Cidadania,Pessoa com deficiência,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando o teor do Protocolo Facultativo à Convenção sobre os Direitos das Pessoas com Deficiência, assina",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
827,Direitos Humanos e Cidadania,Pessoa com deficiência,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"A Lei nº 7.853/1989 dispõe sobre o apoio às pessoas portadoras de deficiência, sua integração social, sobre a ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
828,Direitos Humanos e Cidadania,Pessoa com deficiência,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Fundamentando-se na Lei nº 7.853/1989, ao Poder Público e seus órgãos cabe assegurar às pessoas portadoras de ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
829,Direitos Humanos e Cidadania,Pessoa com deficiência,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"A Lei nº 7.853/1989 dispõe sobre o apoio às pessoas portadoras de deficiência e sua integração social, definin",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
174,Direitos Humanos e Cidadania,Pactos Internacionais de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Os dois grandes Pactos Internacionais de 1966 são o Pacto Internacional sobre Direitos Civis e Políticos e o:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
175,Direitos Humanos e Cidadania,Pactos Internacionais de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Os Pactos Internacionais de 1966 foram adotados no âmbito da:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
176,Direitos Humanos e Cidadania,Pactos Internacionais de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A função dos Pactos Internacionais de Direitos Humanos é:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
186,Direitos Humanos e Cidadania,Sistema Internacional de Proteção dos Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O sistema universal de proteção dos direitos humanos desenvolveu-se principalmente no âmbito da:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
187,Direitos Humanos e Cidadania,Sistema Internacional de Proteção dos Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Declaração Universal dos Direitos Humanos integra historicamente o sistema:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
188,Direitos Humanos e Cidadania,Sistema Internacional de Proteção dos Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Os sistemas universal e regionais de direitos humanos:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
125,Direitos Humanos e Cidadania,"Pacto Internacional sobre Direitos Econômicos, Sociais e Culturais",Fundatec,Brigada Militar RS - Soldado Nível III,2022,EXPLICACAO_GENERICA,"O Brasil, somente em 1992, por meio do Decreto nº 591, internalizou o Pacto Internacional sobre Direitos Econô",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
261,Direitos Humanos e Cidadania,"Pacto Internacional sobre Direitos Econômicos, Sociais e Culturais",Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"O PIDESC reconhece, entre outros, o direito:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
262,Direitos Humanos e Cidadania,"Pacto Internacional sobre Direitos Econômicos, Sociais e Culturais",Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,Entre os direitos previstos no PIDESC encontra-se:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
58,Direitos Humanos e Cidadania,Pacto Internacional sobre Direitos Civis e Políticos,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,Considerando o teor do Pacto Internacional sobre Direitos Civis e Políticos na redação estabelecida pelo Decre,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
259,Direitos Humanos e Cidadania,Pacto Internacional sobre Direitos Civis e Políticos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"O Pacto Internacional sobre Direitos Civis e Políticos protege, entre outros, o direito:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
260,Direitos Humanos e Cidadania,Pacto Internacional sobre Direitos Civis e Políticos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"De acordo com o PIDCP, ninguém poderá ser submetido:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
183,Direitos Humanos e Cidadania,Sistema Interamericano de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Os dois principais órgãos de proteção do Sistema Interamericano de Direitos Humanos são:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
184,Direitos Humanos e Cidadania,Sistema Interamericano de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Convenção Americana sobre Direitos Humanos é um dos principais tratados do sistema:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
185,Direitos Humanos e Cidadania,Sistema Interamericano de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O Sistema Interamericano de Direitos Humanos atua de forma:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
171,Direitos Humanos e Cidadania,Organização dos Estados Americanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Organização dos Estados Americanos é uma organização internacional de âmbito:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
172,Direitos Humanos e Cidadania,Organização dos Estados Americanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O Sistema Interamericano de Direitos Humanos está vinculado institucionalmente à:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
173,Direitos Humanos e Cidadania,Organização dos Estados Americanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Entre os propósitos da OEA encontra-se a promoção de:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
145,Direitos Humanos e Cidadania,Declaração Universal dos Direitos Humanos,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"Considerando os exatos termos da Declaração Universal dos Direitos Humanos de 1948, assinale a alternativa INC",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
251,Direitos Humanos e Cidadania,Declaração Universal dos Direitos Humanos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"De acordo com a Declaração Universal dos Direitos Humanos, todos os seres humanos nascem:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
252,Direitos Humanos e Cidadania,Declaração Universal dos Direitos Humanos,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,A Declaração Universal dos Direitos Humanos reconhece que toda pessoa tem direito:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
349,Direitos Humanos e Cidadania,Declaração Universal dos Direitos Humanos,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"À luz da Declaração Universal dos Direitos Humanos de 1948, assinale a alternativa INCORRETA.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
788,Direitos Humanos e Cidadania,Declaração Universal dos Direitos Humanos,Fundatec,GCM (Uruguaiana)/Pref Uruguaiana/2023,2023,EXPLICACAO_GENERICA,"Conforme o que dispõe a Declaração Universal dos Direitos Humanos (DUDH), existem princípios para a sua aplica",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
812,Direitos Humanos e Cidadania,Declaração Universal dos Direitos Humanos,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"Com base na Declaração Universal dos Direitos Humanos (1948), analise as assertivas abaixo: I. Toda a pessoa t",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
168,Direitos Humanos e Cidadania,Noções de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Os direitos humanos são tradicionalmente caracterizados, entre outros aspectos, pela:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
169,Direitos Humanos e Cidadania,Noções de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A indivisibilidade dos direitos humanos significa que:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
170,Direitos Humanos e Cidadania,Noções de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Direitos humanos podem ser compreendidos como direitos voltados à proteção da:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
623,Direitos Humanos e Cidadania,Noções de Direitos Humanos,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,As Diretrizes Nacionais de Promoção e Defesa dos Direitos Humanos dos Profissionais de Segurança Pública parte,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
624,Direitos Humanos e Cidadania,Noções de Direitos Humanos,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,"De acordo com as disposições previstas no Estatuto Nacional da Igualdade Racial, Lei Federal nº 12.288/2010, a",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
696,Direitos Humanos e Cidadania,Noções de Direitos Humanos,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,Assinale a alternativa que NÃO configura um caso de desrespeito ou violação aos preceitos dos Direitos Humanos,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
697,Direitos Humanos e Cidadania,Noções de Direitos Humanos,Fundatec,GCM (Pref St'a Livramento)/Pref St'a Livramento/2025,2025,EXPLICACAO_GENERICA,"Conforme o Estatuto da Pessoa Idosa, a partir dos anos, às pessoas idosas que não têm condições de providencia",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
56,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"À luz da Convenção Americana sobre Direitos Humanos (Pacto de São José da Costa Rica), relacionadas à liberdad",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
130,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,SUSEPE RS - Agente Penitenciário,2022,EXPLICACAO_INCOMPLETA,"A Convenção Americana sobre Direitos Humanos, Pacto de São José da Costa Rica, determina que não se deve impor",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
140,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Brigada Militar RS - Soldado de 1ª Classe,2017,EXPLICACAO_INCOMPLETA,"Em relação à Convenção Americana de Direitos Humanos (Pacto de San José da Costa Rica), assinale V ou F: ( ) T",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
144,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"Considerando os exatos termos da Convenção Americana sobre Direitos Humanos, Pacto de São José da Costa Rica, ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
819,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"Nos termos da Convenção Americana sobre Direitos Humanos (1969), são considerados direitos civis, EXCETO direi",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
820,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"Analise as assertivas abaixo e assinale V, se verdadeiras, ou F, se falsas. ( ) A Convenção Americana sobre os",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
821,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"O Pacto de São José da Costa Rica prevê que, em casos de guerra, de perigo público, ou de outra emergência que",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
822,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"A Convenção Americana sobre Direitos Humanos, Pacto de São José da Costa Rica, determina que não se deve impor",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
823,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Ana Pol Pen (PP RS)/PP RS/Odontologia/2022,2022,EXPLICACAO_GENERICA,"A Convenção Americana sobre Direitos Humanos, assinada na Conferência Especializada Interamericana sobre Direi",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
824,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Ana Pol Pen (PP RS)/PP RS/Pedagogia/2022,2022,EXPLICACAO_GENERICA,A Convenção Americana sobre os Direitos Humanos é um tratado internacional do qual fazem parte os países da Or,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
825,Direitos Humanos e Cidadania,Pacto de San José da Costa Rica,Fundatec,Ana Pol Pen (PP RS)/PP RS/Pedagogia/2022,2022,EXPLICACAO_GENERICA,A Convenção Americana de Direitos Humanos (Pacto de San José da Costa Rica) é um tratado internacional entre o,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
162,Direitos Humanos e Cidadania,Direitos Humanos no Mercosul,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"No âmbito do Mercosul, a proteção dos direitos humanos:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
163,Direitos Humanos e Cidadania,Direitos Humanos no Mercosul,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O compromisso democrático e com os direitos humanos no Mercosul busca:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
164,Direitos Humanos e Cidadania,Direitos Humanos no Mercosul,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A proteção de direitos humanos no Mercosul deve ser compreendida como:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
150,Direitos Humanos e Cidadania,Comissão Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A Comissão Interamericana de Direitos Humanos é órgão do sistema:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
151,Direitos Humanos e Cidadania,Comissão Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Entre as funções da Comissão Interamericana de Direitos Humanos está:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
152,Direitos Humanos e Cidadania,Comissão Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"A Comissão Interamericana de Direitos Humanos atua, entre outras funções, promovendo:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
180,Direitos Humanos e Cidadania,Protocolo de Assunção sobre Direitos Humanos no Mercosul,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O Protocolo de Assunção está relacionado ao compromisso com:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
181,Direitos Humanos e Cidadania,Protocolo de Assunção sobre Direitos Humanos no Mercosul,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O Protocolo de Assunção integra o conjunto normativo de:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
182,Direitos Humanos e Cidadania,Protocolo de Assunção sobre Direitos Humanos no Mercosul,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,A lógica do Protocolo de Assunção é compatível com a ideia de que:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
126,Direitos Humanos e Cidadania,Estatuto da Pessoa com Deficiência,Fundatec,Brigada Militar RS - Soldado Nível III,2022,EXPLICACAO_GENERICA,"De acordo com a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), Lei",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
257,Direitos Humanos e Cidadania,Estatuto da Pessoa com Deficiência,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Segundo a Lei Brasileira de Inclusão, a deficiência:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
258,Direitos Humanos e Cidadania,Estatuto da Pessoa com Deficiência,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Nos termos do Estatuto da Pessoa com Deficiência, a curatela:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
177,Direitos Humanos e Cidadania,Programa Nacional de Direitos Humanos - PNDH-3,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O PNDH-3 é um programa voltado à:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
178,Direitos Humanos e Cidadania,Programa Nacional de Direitos Humanos - PNDH-3,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O PNDH-3 foi instituído por:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
179,Direitos Humanos e Cidadania,Programa Nacional de Direitos Humanos - PNDH-3,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Entre as características do PNDH-3 está a organização das políticas de direitos humanos em:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
625,Direitos Humanos e Cidadania,Programa Nacional de Direitos Humanos - PNDH-3,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,O Programa Nacional de Direitos Humanos – PNDH-3 (Decreto nº 7.037/2009) consolidou uma concepção ampliada de ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
146,Direitos Humanos e Cidadania,Entendimentos do STF e STJ,Fundatec,Brigada Militar RS - Soldado de 1ª Classe,2017,EXPLICACAO_INCOMPLETA,"De acordo com a Súmula Vinculante nº 11 do STF, só é lícito o uso de algemas em casos de ______ e de fundado r",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
253,Direitos Humanos e Cidadania,Entendimentos do STF e STJ,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Segundo entendimento consolidado do STF sobre o ingresso em domicílio sem mandado judicial, é necessário que e",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
254,Direitos Humanos e Cidadania,Entendimentos do STF e STJ,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Conforme entendimento consolidado dos tribunais superiores, a inviolabilidade domiciliar:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
147,Direitos Humanos e Cidadania,Casos do Brasil na Corte Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Assinale a alternativa que apresenta um caso em que o Brasil foi responsabilizado pela Corte Interamericana de,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
148,Direitos Humanos e Cidadania,Casos do Brasil na Corte Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"No Caso Gomes Lund e outros (“Guerrilha do Araguaia”), a responsabilização internacional do Brasil esteve rela",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
149,Direitos Humanos e Cidadania,Casos do Brasil na Corte Interamericana de Direitos Humanos,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O Caso Herzog e outros vs. Brasil relaciona-se à responsabilidade estatal por violações ocorridas durante:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
131,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Fundatec,SUSEPE RS - Agente Penitenciário,2022,EXPLICACAO_INCOMPLETA,"Além das normas constitucionais relativas aos princípios fundamentais, aos direitos e garantias fundamentais e",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
255,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Nos termos do Estatuto da Igualdade Racial, a discriminação racial ou étnico-racial corresponde a:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
256,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,O Estatuto da Igualdade Racial tem por finalidade garantir à população negra:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
695,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,"De acordo com o Estatuto Nacional da Igualdade Racial, analise as assertivas abaixo, assinalando V, se verdade",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
790,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Fundatec,GCM (Uruguaiana)/Pref Uruguaiana/2023,2023,EXPLICACAO_GENERICA,"De acordo com o Estatuto Nacional da Igualdade Racial, é INCORRETO afirmar que:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
813,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Fundatec,Tec (Pref Viamão)/Pref Viamão/Agrícola/2022,2022,EXPLICACAO_GENERICA,"Com base no Estatuto Nacional da Igualdade Racial, Lei Federal nº 12.288/2010, assinale a alternativa correta.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
814,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"Com base na Lei federal nº 12.288/2010, Estatuto Nacional da Igualdade Racial, analise as assertivas abaixo, a",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
815,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Relativamente à Lei nº 12.288/2010, que institui o Estatuto Nacional da Igualdade Racial e assegura direitos à",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
816,Direitos Humanos e Cidadania,Estatuto da Igualdade Racial,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Além das normas constitucionais relativas aos princípios fundamentais, aos direitos e garantias fundamentais e",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
127,Direitos Humanos e Cidadania,Tratados de Direitos Humanos com força de Emenda Constitucional,Fundatec,Brigada Militar RS - Soldado Nível III,2022,EXPLICACAO_GENERICA,"Os tratados internalizados no ordenamento jurídico brasileiro, em observância ao rito fixado pelo Art. 5º, § 3",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
265,Direitos Humanos e Cidadania,Tratados de Direitos Humanos com força de Emenda Constitucional,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Nos termos do art. 5º, §3º, da Constituição, tratados de direitos humanos aprovados em cada Casa do Congresso,",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
266,Direitos Humanos e Cidadania,Tratados de Direitos Humanos com força de Emenda Constitucional,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,Assinale a alternativa que apresenta tratado incorporado ao ordenamento brasileiro com status equivalente ao d,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
